title,website_url,source,grades_or_ages,prices_mentioned,description
Writers to Read: Nine Names that Belong on Your Bookshelf,https://canonpress.com/products/9-writers-to-read,Canon Press,,$17.00,"You Are Cordially Invited to an Evening with Douglas Wilson and Friends Black Tie required. In Writers to Read, Douglas Wilson pays tribute to nine writers that have made an impact on his writing and thinking. Some of these influences are obvious in the life and work of Mr. Wilson: the metaphors of Wodehouse and the pa"
Loving the Little Years: Motherhood in the Trenches,https://canonpress.com/products/loving-the-little-years,Canon Press,,$8.75-$15.99,"I didn't write this book because mothering little ones is easy for me. I wrote it because it isn't. In this book, Rachel Jankovic, mother of seven, offers practical advice on how to persevere in the high but demanding call of motherhood. This is not a tender reminiscence from someone who had children so long ago that s"
Welcome to Negative World: How to Read the Times You're In,https://canonpress.com/products/welcome-to-negative-world-how-to-read-the-times-youre-in,Canon Press,,$18.00,"And Remember to Have Fun. You live in a world vastly different from your parents. Much less your grandparents. Do you know how to thrive here? According to Aaron Renn's Three Worlds thesis, Christians have experienced rapid descent in public opinion over the last 30 years. The men in these chapters push that thesis int"
No Such Thing As Bad Words: A Manifesto on Taming the Tongue,https://canonpress.com/products/no-such-thing-as-bad-words,Canon Press,,$19.00,"GOD FORBIDS SWEARING, CURSING, AND DIRTY WORDS —YET THE BIBLE MAKES USE OF ALL THREE. What do we do with scriptures that feature holy men, prophets, and apostles swearing, cursing, and even using dirty words, obscenities, and colorful slang? And what does it mean for your fourteen-year-old son who would love to say tha"
The Serrated Edge: A Biblical Defense of Giving Offense,https://canonpress.com/products/the-serrated-edge-2nd-ed,Canon Press,,$11.99-$23.00,"Imitate Christ. But not like that! All Christians should imitate Jesus in all his attributes. But rarely are Christians exhorted to imitate Jesus’s satiric bite. Imitate his love, of course. But if anyone follows Christ in how he dressed down the Pharisees in Matthew 23—that one will be charged with un-Christlike behav"
Geranium Dishtowel,https://canonpress.com/products/geranium-dishtowel,Canon Press,,$17.00,"The ""Geranium"" pattern is based off of some absolutely CRAZY wallpaper that we uncovered in our kitchen renovations. Picture this design - but instead of the tasteful white flowers you see here they are an incredible orangey-red and the scale is much larger than seen here on the dishtowels. It also appeared that whoeve"
Blenheim Stripe Dishtowel,https://canonpress.com/products/blenheim-stripe-dishtowel,Canon Press,,$17.00,"The ""Blenheim Stripe"" pattern is very loosely copied from a wallpaper hanging on the walls of Blenheim Palace in Woodstock, England. Incidentally, I had one of my most embarrassing moments at a champagne and canapes event at Blenheim Palace . . . but that is a story for another time and I'm afraid it wasn't then that I"
Blue Birthday Bunting Towel,https://canonpress.com/products/blue-birthday-bunting-towel,Canon Press,,$17.00,"This is a brand new design! Now that I’m a grandma (!!) I realized that I needed a fabulous “happy birthday"" banner to hang in my dining room for all of our many family birthdays. I designed it in a classic bunting style with triangle pennants in a blue and white that spelled out happy birthday. But once I had the desi"
Nancy Towel,https://canonpress.com/products/nancy-towel,Canon Press,,$17.00,"You may recognize this pattern if you have any of my older towels! I sold it in a totally different colorway in my very first dishtowel set. The design was one I roughly copied from a 19th century, sepia-toned, French chintz and I’ve used it all over my house in varying colorways. For this towel I boosted the scale a l"
Red Birthday Bunting Towel,https://canonpress.com/products/red-birthday-bunting-towel,Canon Press,,$17.00,This is a brand new design! Now that I’m a grandma (!!) I realized that I needed a fabulous “happy birthday banner” to hang in my dining room for all of our many family birthdays. I designed it in a classic bunting style with triangle pennants that spelled out happy birthday. But once I had the design all set up for pr
Silver City Towel,https://canonpress.com/products/silver-city-towel,Canon Press,,$17.00,"This is a print I have used before in other colorways and I brought it back for this set as it is one of my absolute favorites! Years ago we took a family trip to Silver City, which is the old ghost town remains of a once-flourishing mining town in southern Idaho. We stayed in an extremely dilapidated, slightly abandon"
The Aqua Dishtowel Set,https://canonpress.com/products/the-aqua-dishtowel-set,Canon Press,,$30.00,"Set of two fantastic, 100% cotton dishtowels! Super soft, super absorbent, super durable - these are workhorses in the kitchen."
