title,website_url,source,grades_or_ages,prices_mentioned,description
Migration,https://www.bfbooks.com/products/migration,Beautiful Feet Books,,$18.99,"Animals of all shapes and sizes make epic journeys across our planet, through harsh weather, avoiding hungry predators, in their efforts to survive. Travel around the globe with some of the world's most incredible animals and discover their unique migration stories. Follow the emperor penguin through snow, ice and bitt"
Mimic Makers,https://www.bfbooks.com/products/mimic-makers,Beautiful Feet Books,,$16.99,"Who's the best teacher for scientists, engineers, AND designers? Mother nature, of course! When an inventor is inspired by nature for a new creation, they are practicing something called biomimicry. Meet ten real-life scientists, engineers, and designers who imitate plants and animals to create amazing new technology. "
Grow: Secrets of Our DNA,https://www.bfbooks.com/products/grow-secrets-of-our-dna,Beautiful Feet Books,,$7.99,"Discover the wonders of DNA in a fascinating new book from the creators of the award-winning Tiny Creatures and Many. Earth is full of life! All living things grow—plants, animals, and human beings. The way they grow, whether it be fast or slow, enormous or not so big, helps them survive. But growing is also about chan"
All in a Drop,https://www.bfbooks.com/products/all-in-a-drop,Beautiful Feet Books,,$10.99,"For fans of the “Who Was” series, this lively, accessible, and full-color chapter book biography shows how a self-taught scientist was the first to observe the microbial life in and around us. By building his own microscope, Antony van Leeuwenhoek advanced humanity’s understanding of our oft-invisible world around us. "
Rivers,https://www.bfbooks.com/products/rivers,Beautiful Feet Books,,$18.99,"Explore some of the most amazing waterways of the world in this breathtaking adventure, complete with six fold-out pages for extra fun! Rivers have shaped land and brought life, spawning entire civilizations from ancient times to the current day. In this stunning exploration of six remarkable rivers from around the wor"
Golden Guides: Pond Life,https://www.bfbooks.com/products/golden-guides-pond-life,Beautiful Feet Books,,$7.99,"This guide describes and illustrates, in full color, the plants and animals that live in or near ponds, lakes, streams, and wetlands. It includes surface-dwelling creatures as well as those of open water, the bottom, and the shore and tells how various animals and plants live together in a community."
Golden Guides: Mammals,https://www.bfbooks.com/products/golden-guides-mammals,Beautiful Feet Books,,$7.99,"An accurate and fascinating introduction to more than 200 of the most common species of mammals in North America, including information on: -Habits and habitats -Family trees -Raising young -Foods, enemies, and more Full-color illustrations accent features that help you to recognize each animal in its natural environme"
Physics for Curious Kids,https://www.bfbooks.com/products/physcis-for-curious-kids,Beautiful Feet Books,,$28.99,"Young readers can discover the wonders of physics with this inspirational and accessible book, brought to life by full-colour illustrations. This vibrant jacketed hardback is packed with clear, colourful, and engaging explanations of the world of physics, including matter and motion, space and time, energy and forces. "
Far Afield Teacher Guide,https://www.bfbooks.com/products/far-afield-teacher-guide,Beautiful Feet Books,Grades 4-6,$43.99,"Learning Outcomes By the end of Far Afield, students in grades 4-6 will have established foundational understanding of multiple scientific disciplines. Through fieldwork, citizen science, and hands-on experiments spanning homeschool physics, chemistry, botany, ecology, zoology, and more, students will build both scient"
All Aboard!,https://www.bfbooks.com/products/all-aboard,Beautiful Feet Books,,$7.99,"Part of Tundra's Great Idea Series, All Aboard! Elijah McCoy's Steam Engine is an ideal biography for young readers. Monica Kulling tells the remarkable story of Elijah McCoy, the son of escaped slaves whose dreams led him to study mechanical engineering in Scotland, learning everything there was to know about designin"
