title,website_url,source,grades_or_ages,prices_mentioned,description
Coloring The Story Of The World,https://welltrainedmind.com/p/coloring-the-story-of-the-world/,Well-Trained Mind,Grades K-12,$150.00,Susan Wise Bauer’s narrative history series has sold over 1.5 million copies and is a staple of homes and schools worldwide. Coloring the Story of the World gives children a new way to experience the thrilling drama of human history.
Coloring The Story Of The World - Scratch & Dent,https://welltrainedmind.com/p/coloring-the-story-of-the-world-scratch-dent/,Well-Trained Mind,Grades K-12,$150.00,Susan Wise Bauer’s narrative history series has sold over 1.5 million copies and is a staple of homes and schools worldwide. Coloring the Story of the World gives children a new way to experience the thrilling drama of human history.
Constellations And Their Myths: The Stories Behind Our Stars,https://welltrainedmind.com/p/constellations/,Well-Trained Mind,Grades K-12,$150.00,"Storyteller Jim Weiss shares the myths and legends behind the most famous Constellations: Orion, Taurus, and others."
Courage And A Clear Mind,https://welltrainedmind.com/p/courage-clear-mind/,Well-Trained Mind,Grades K-12,$150.00,"The courage of the 300 Spartans, the trick of the Trojan horse, the first Olympics – the whole family will enjoy listening to these accounts from the history and culture of ancient Greece."
Dale's Tales,https://welltrainedmind.com/p/dales-tales/,Well-Trained Mind,Grades K-12,$150.00,"In Dale’s Tales, Dale Guy Madison takes young listeners on a journey through a series of three African-American stories and folktales."
Dinosaurs On The Move,https://welltrainedmind.com/p/dinosaurs/,Well-Trained Mind,Grades K-12,$150.00,"Make articulated puppets of 9 dinosaurs and one flying reptile! Tyrannosaurus rex, Allosaurus, Triceratops, Stegosaurus and others are looking for their next dinosaur battle. Cut out the dinosaur body parts. Then put them together with a hole punch and mini brads to make a puppet that moves. Move their jaws, clash thei"
Dinosaurs On The Move - Scratch & Dent,https://welltrainedmind.com/p/dinosaurs-on-the-move-scratch-dent/,Well-Trained Mind,Grades K-12,$150.00,
Division Facts That Stick,https://welltrainedmind.com/p/division-facts-that-stick/,Well-Trained Mind,Grades K-12,$150.00,"Ten weeks to division facts mastery, in just fifteen minutes a day! Clever strategies and fun games make this book engaging for the student, and clear, easy-to-use lesson plans make it quick and easy for the teacher. Facts mastery helps stop math frustration in its tracks."
Division Facts That Stick - Scratch & Dent,https://welltrainedmind.com/p/division-facts-that-stick-scratch-dent/,Well-Trained Mind,Grades K-12,$150.00,
"Division Facts That Stick, Student Pages (Downloadable PDF)",https://welltrainedmind.com/p/dfts-student-pages/,Well-Trained Mind,Grades K-12,$150.00,Simplify your life with a printable PDF of the consumable Practice Pages! Division Facts That Stick already contains one set and is a required resource for using this PDF.
Dorothy And The Wizard In Oz: Downloadable MP3,https://welltrainedmind.com/p/dorothy-wizard/,Well-Trained Mind,Grades K-12,$150.00,"In the fourth book from L. Frank Baum's beloved Oz series, an earthquake pulls Dorothy and her cousin Zeb into an underground land where they find a new series of adventures. Also available wherever audiobooks are sold."
"Educating Ourselves As We Educate Our Children, Audio Workshop",https://welltrainedmind.com/p/educating-educate-children/,Well-Trained Mind,Grades K-12,$150.00,"Educating our children involves educating ourselves. Discover a plan for self-education in the classical tradition, including scheduling for busy adults; setting up a reading plan that involves understanding, analyzing, and discussing literature; and mastering the skills needed for reading classic fiction and nonfictio"
Egyptian Treasures: Mummies And Myths,https://welltrainedmind.com/p/egyptian-treasures-mummies-and-myth/,Well-Trained Mind,Grades K-12,$150.00,"Come face to face with mummies, ancient pharaohs, and daring archaeologists, and thrill to myths of Egyptian gods and goddesses. The mysterious land of ancient Egypt comes to life for you and your children in this audiobook adapted and narrated by Jim Weiss."
"Electoral Apocalypses, Episode 1: Poison Pens & Pistols At Dawn: Jefferson, Hamilton, Burr, & The Election Of 1800",https://welltrainedmind.com/p/electoral-apocalypses-episode-1-poison-pens-pistols-dawn-jefferson-hamilton-burr-election-1800/,Well-Trained Mind,Grades K-12,$150.00,"As the beloved George Washington leaves the White House, Thomas Jefferson, John Adams, Alexander Hamilton, and Aaron Burr get down and dirty in an election that features one shocking moment after another. Will the young republic find a way through?"
"Electoral Apocalypses, Episode 2: A House Divided: The Election Of 1860 And The Coming Of The Civil War",https://welltrainedmind.com/p/electoral-apocalypses-episode-2-house-divided-election-1860-coming-civil-war/,Well-Trained Mind,Grades K-12,$150.00,"Tumultuous political conventions, delegates who refuse to support official nominees, terrorist attacks, and confrontations in the streets – all part of the election of 1860. Even listeners who think they know all about this era may learn some surprising information."
"Electoral Apocalypses, Episode 3: The Whole World Is Watching: Riots, Radicals, And The Election Of 1968",https://welltrainedmind.com/p/electoral-apocalypses-episode-3-whole-world-watching-riots-radicals-election-1968/,Well-Trained Mind,Grades K-12,$150.00,"Peaceful demonstrations, riots, and police brutality, all shown live on television. Assassin’s bullets, angry dissent over the Vietnam war, and generational conflict – this is the story of the election that, more than any other, set today’s political conditions in the U.S.A."
Electoral Apocalypses: The Complete Series,https://welltrainedmind.com/p/electoral-apocalypses-the-complete-series/,Well-Trained Mind,Grades K-12,$150.00,"How America Survived Three Divisive Elections: These three memorable audio episodes make ideal listening for voters (and voters-to-be), lovers of history, and all concerned citizens. Purchase individually or in this bundle!"
Epic Heroes & Heroines Of The Middle Ages,https://welltrainedmind.com/p/fim-heroes-heroines/,Well-Trained Mind,Grades K-12,$150.00,"Make 11 articulated puppets from the world's most famous stories. And for a limited time, get FREE audio of Susan Wise Bauer's rhyming ""Beowulf"" adaptation when you buy this product!"
Fairytale Favorites In Story & Song,https://welltrainedmind.com/p/fairytale-favorites-story-song/,Well-Trained Mind,Grades K-12,$150.00,"From The Shoemaker and the Elves to Rapunzel, master storyteller Jim Weiss brings classic fairy tales to life in this adapted collection from Medieval and Renaissance Europe."
Fairytale Favorites In Story & Song - Scratch & Dent,https://welltrainedmind.com/p/fairytale-favorites-in-story-song-scratch-dent/,Well-Trained Mind,Grades K-12,$150.00,"From The Shoemaker and the Elves to Rapunzel, master storyteller Jim Weiss brings classic fairy tales to life in this adapted collection from Medieval and Renaissance Europe."
