title,website_url,source,grades_or_ages,prices_mentioned,description
Supreme Bundle,https://calicospanish.com/product/supreme-bundle/,Calico Spanish,,$1799.00 (was $2214.00),"Save $415.00 by bundling a Classroom Visuals Bundle with a 5-year subscription! A favorite with schools, the Supreme Bundle boasts a 5-year subscription to the Calico Spanish curriculum along with the complete set of Calico Spanish’s high-quality Classroom Visuals for Levels A, B, C & D."
3-Year Curriculum Subscription,https://calicospanish.com/product/3-year-subscription/,Calico Spanish,,$889.00,"3-year subscription to the Calico Spanish curriculum. Complete access to all 4 levels of curriculum with open-and-go, ready-to-teach lesson plans for teachers. Interactive games, videos, stories, and sing-along songs for learners! *One subscription covers one teacher license"
5-Year Curriculum Subscription,https://calicospanish.com/product/5-year-subscription/,Calico Spanish,,$1299.00,"5-year subscription to the Calico Spanish curriculum. Complete access to all 4 levels of curriculum with open-and-go, ready-to-teach lesson plans for teachers. Interactive games, videos, stories, and sing-along songs for learners!"
3-Month Curriculum Subscription for Homeschool Families,https://calicospanish.com/product/3-month-subscription-homeschool/,Calico Spanish,,$49.00,"3-month subscription to the Calico Spanish curriculum with exclusive pricing for homeschool families that are purchasing for single-family, at-home use."
3-Month Curriculum Subscription,https://calicospanish.com/product/3-month-subscription/,Calico Spanish,,$149.00,"3-month subscription to the Calico Spanish curriculum. Complete access to all 4 levels of curriculum with open-and-go, ready-to-teach lesson plans for teachers. Interactive games, videos, stories, and sing-along songs for learners!"
Coop Yearly Subscription,https://calicospanish.com/product/annual-coop/,Calico Spanish,,$49.00,Annual coop membership for homeschool families that are members of a Calico Spanish affiliated coop.
Classroom Visuals – Level D,https://calicospanish.com/product/visuals-level-d/,Calico Spanish,,$229.00,"High-quality, physical comic reader, posters, and flashcards that supplement Level D of the Calico Spanish curriculum. Great for the classroom and at home!"
Classroom Visuals – Level C,https://calicospanish.com/product/visuals-level-c/,Calico Spanish,,$179.00,"High-quality, physical comic reader, posters, and flashcards that supplement Level C of the Calico Spanish curriculum. Great for the classroom and at home!"
Classroom Visuals – Level B,https://calicospanish.com/product/visuals-level-b/,Calico Spanish,,$129.00,"High-quality, physical comic reader, posters, and flashcards that supplement Level B of the Calico Spanish curriculum. Great for the classroom and at home!"
Classroom Visuals- Level A,https://calicospanish.com/product/visuals-level-a/,Calico Spanish,,$99.00,"High-quality, physical flashcards, comics, and posters that supplement Level A of the Calico Spanish curriculum. Great for the classroom and at home!"
Classroom Visuals Bundle – Levels ABCD,https://calicospanish.com/product/visuals-pack/,Calico Spanish,,$569.00,"High-quality, physical flashcards, comic readers, and posters that supplement each level of the Calico Spanish curriculum. Great for the classroom and at home!"
1-Year Curriculum Subscription for Homeschool Families,https://calicospanish.com/product/yearly-homeschool/,Calico Spanish,,$99.00,"1-year subscription to the Calico Spanish curriculum with exclusive pricing for homeschool families that are purchasing for single-family, at-home use. Complete access to all 4 levels of curriculum with open-and-go, ready-to-teach lesson plans for families. Interactive games, videos, stories, and sing-along songs for l"
1-Month Curriculum Subscription for Homeschool Families,https://calicospanish.com/product/monthly-homeschool-pricing/,Calico Spanish,,$19.00,"1-month subscription to the Calico Spanish curriculum with exclusive pricing for homeschool families that are purchasing for single-family, at-home use."
1-Month Curriculum Subscription,https://calicospanish.com/product/monthly/,Calico Spanish,,$39.00,"1-month subscription to the Calico Spanish curriculum. Complete access to all 4 levels of curriculum with open-and-go, ready-to-teach lesson plans for teachers. Interactive games, videos, stories, and sing-along songs for learners!"
1-Year Curriculum Subscription,https://calicospanish.com/product/yearly/,Calico Spanish,,$329.00,"1-year subscription to the Calico Spanish curriculum. Complete access to all 4 levels of curriculum with open-and-go, ready-to-teach lesson plans for teachers. Interactive games, videos, comics, and sing-along songs for learners!"
Free Trial,https://calicospanish.com/product/free-trial/,Calico Spanish,,$0.00,7-day free trial to the Calico Spanish curriculum with access to the 1st and 7th unit of each level.
