title,website_url,source,grades_or_ages,prices_mentioned,description
Miacademy - Engaging Online Curriculum,https://miacademy.co/,Miacademy,K,$1.99-$2520.00,"Get Miacademy’s K–8 online homeschool curriculum—interactive teacher-developed lessons, flexible pacing, and parent tools make learning easy at home."
Curriculum,https://miacademy.co/homeschool-curriculum/,Miacademy,Grades K-8,$1.99,Engaging online homeschool curriculum with electives.
Curriculum,https://miacademy.co/homeschool-curriculum/k8-curriculum/,Miacademy,Grades K-8,$1.99,Engaging online homeschool curriculum with electives.
Financial options,https://miacademy.co/homeschool-curriculum/financial-options/,Miacademy,Grades K-8,$1.99,Engaging online homeschool curriculum with electives.
How to Homeschool: A Guide to Getting Started,https://miacademy.co/homeschool-curriculum/how-to-homeschool/,Miacademy,Grades K-8,$1.99-$9.95,"Learn how to homeschool — including state requirements, choosing the best homeschool curriculum, and other resources to support your family."
Homeschool State Funding | Miacademy,https://miacademy.co/homeschool-curriculum/state-funding-for-miacademy/,Miacademy,Grades K-8,$1.99-$15253.00,Miacademy is available for purchase with state funds in several states. Find out how you can use your funding for our online homeschool curriculum.
