title,website_url,source,grades_or_ages,prices_mentioned,description
Discover English – Part 2,https://www.science.edu/acellus/course/discover-english-part-2/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Discover English – Part 2.
Discover Portuguese,https://www.science.edu/acellus/course/discoverportuguese/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Discover Portuguese.
Discover Spanish – Part 1,https://www.science.edu/acellus/course/discover-spanish-part-1/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Discover Spanish – Part 1.
Driver Safety,https://www.science.edu/acellus/course/driver-safety/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Driver Safety.
Economics,https://www.science.edu/acellus/course/acellus-economics/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Economics.
Electrical Technology I,https://www.science.edu/acellus/course/acellus-electrical-technology-i/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Electrical Technology I.
Electrical Technology II,https://www.science.edu/acellus/course/acellus-electrical-technology-ii/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Electrical Technology II.
Elementary Art,https://www.science.edu/acellus/course/elementary-art/,Power Homeschool / Acellus,Grades K-5,$99/mo (Power Homeschool subscription),Acellus online video course: Elementary Art.
Elementary ASL,https://www.science.edu/acellus/course/elementaryasl/,Power Homeschool / Acellus,Grades K-5,$99/mo (Power Homeschool subscription),Acellus online video course: Elementary ASL.
Elementary Ecology,https://www.science.edu/acellus/course/elementary-ecology/,Power Homeschool / Acellus,Grades K-5,$99/mo (Power Homeschool subscription),Acellus online video course: Elementary Ecology.
Elementary Emotional Intelligence,https://www.science.edu/acellus/course/elementary-emotional-intelligence/,Power Homeschool / Acellus,Grades K-5,$99/mo (Power Homeschool subscription),Acellus online video course: Elementary Emotional Intelligence.
Elementary Engineering,https://www.science.edu/acellus/course/elementary-engineering/,Power Homeschool / Acellus,Grades K-5,$99/mo (Power Homeschool subscription),Acellus online video course: Elementary Engineering.
Elementary Social Development – Level 1,https://www.science.edu/acellus/course/elementary-social-development-level-1/,Power Homeschool / Acellus,Grades K-5,$99/mo (Power Homeschool subscription),Acellus online video course: Elementary Social Development – Level 1.
English I,https://www.science.edu/acellus/course/acellus-english-i/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: English I.
English II,https://www.science.edu/acellus/course/english-ii/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: English II.
Environmental Science,https://www.science.edu/acellus/course/environmental-science/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Environmental Science.
Epic Moments in World History,https://www.science.edu/acellus/course/epic-moments-in-world-history/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Epic Moments in World History.
Ethnic Studies,https://www.science.edu/acellus/course/ethnic-studies/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Ethnic Studies.
Foundations of Music,https://www.science.edu/acellus/course/foundations-of-music/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Foundations of Music.
French I,https://www.science.edu/acellus/course/acellus-french-i/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: French I.
French II,https://www.science.edu/acellus/course/acellus-french-ii/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: French II.
Fundamental Math 1 – Spanish,https://www.science.edu/acellus/course/mathematics-course-1-spanish/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Fundamental Math 1 – Spanish.
Fundamentals of Design,https://www.science.edu/acellus/course/fundamentals-of-design/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Fundamentals of Design.
General Chemistry,https://www.science.edu/acellus/course/general-chemistry/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: General Chemistry.
General Physics,https://www.science.edu/acellus/course/acellus-general-physics/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: General Physics.
Geography,https://www.science.edu/acellus/course/acellus-geography/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Geography.
Geometry,https://www.science.edu/acellus/course/acellus-geometry/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Geometry.
German I,https://www.science.edu/acellus/course/german-i/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: German I.
German II,https://www.science.edu/acellus/course/german-ii/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: German II.
Grade 1 Language Arts/Reading,https://www.science.edu/acellus/course/grade-1-language-artsreading/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 1 Language Arts/Reading.
Grade 1 Math,https://www.science.edu/acellus/course/grade-1-math/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 1 Math.
