title,website_url,source,grades_or_ages,prices_mentioned,description
Mama’s Classroom T-shirt (black logo),https://theoldschoolhouse.com/product/mamas-classroom-t-shirt-black-logo/,The Old Schoolhouse Store,,$20.00,"Comfy, Cute, and Homeschool-Approved!"
Mama’s Classroom Tumbler,https://theoldschoolhouse.com/product/mamas-classroom-tumbler/,The Old Schoolhouse Store,,$12.00,"Hydrated and Educating—Stay Fueled, Mama!"
Mama’s Classroom T-shirt (white logo),https://theoldschoolhouse.com/product/mamas-classroom-t-shirt-white-logo/,The Old Schoolhouse Store,,$20.00,"Lesson Plans, Field Trips, and Coffee—Do It All in This Tee!"
Cuffed Beanie,https://theoldschoolhouse.com/product/cuffed-beanie/,The Old Schoolhouse Store,,$15.00,Warm head. Full heart. Ready to homeschool.
Mama’s Classroom Beanie,https://theoldschoolhouse.com/product/mamas-classroom-beanie/,The Old Schoolhouse Store,,$15.00,"Cold mornings and busy homeschool days call for something cozy—and the Mama’s Classroom Beanie delivers just that. Soft, stretchy, and snug, it’s the perfect addition to your on-the-go teaching wardrobe. Whether you’re headed to a nature walk, co-op meet-up, or just sipping coffee while grading papers, this beanie keep"
SchoolhouseTeachers.com DAD Beanie,https://theoldschoolhouse.com/product/schoolhouseteachers-com-dad-beanie/,The Old Schoolhouse Store,,$15.00,Because Homeschool Dads Wear Many Hats—Make This One Your Favorite!
SchoolhouseTeachers.com MOM Beanie,https://theoldschoolhouse.com/product/schoolhouseteachers-com-mom-beanie/,The Old Schoolhouse Store,,$15.00,"Messy bun? No problem. Homeschool hustle, covered."
SchoolhouseTeachers.com YOUTH T-Shirt,https://theoldschoolhouse.com/product/schoolhouseteachers-com-youth-t-shirt/,The Old Schoolhouse Store,,$15.00,"Homeschool kids, this is the t-shirt for you! SchoolhouseTeachers.com Homeschooled Youth T-shirts are sure to become your favorite uniform while educating at home. Available in Youth sizes."
Schoolhouse Mama Clear Plastic Tumbler,https://theoldschoolhouse.com/product/schoolhouse-mama-clear-plastic-tumbler/,The Old Schoolhouse Store,,$12.00,The Schoolhouse Mama Plastic Tumbler will quickly become your favorite way to hydrate!
Schoolhouse Mama Stainless Steel Water Bottle,https://theoldschoolhouse.com/product/schoolhouse-mama-stainless-steel-water-bottle/,The Old Schoolhouse Store,,$20.00,This Schoolhouse Mama Stainless Steel Water Bottle is sure to be your favorite one to grab before heading out on your next homeschool adventure!
SchoolhouseTeachers.com STUDENT t-shirt,https://theoldschoolhouse.com/product/schoolhouseteachers-com-student-t-shirt/,The Old Schoolhouse Store,,$18.00,"Students, show your homeschool pride with this SchoolhouseTeachers.com Homeschooled Student t-shirt . Available in Adult sizes."
Schoolhouse MAMA Water Bottle Tote bag,https://theoldschoolhouse.com/product/schoolhouse-mama-water-bottle-tote-bag/,The Old Schoolhouse Store,,$20.00,For the mama who carries it all—with style.
Schoolhouse MAMA Coffee Tote bag,https://theoldschoolhouse.com/product/schoolhouse-mama-coffee-tote-bag/,The Old Schoolhouse Store,,$20.00,For the Homeschool Mama on the Move!
Schoolhouse MAMA Coffee sticker,https://theoldschoolhouse.com/product/schoolhouse-mama-coffee-sticker/,The Old Schoolhouse Store,,$3.00,"Are you a coffee-loving, educating kind of homeschool mom? Check out the Schoolhouse MAMA Coffee Vinyl Sticker ."
SchoolhouseTeachers.com Mom hat,https://theoldschoolhouse.com/product/schoolhouseteachers-com-mom-hat/,The Old Schoolhouse Store,,$18.00,For the Homeschool Mom Who Does It All!
Schoolhouse MAMA Water Bottle sticker,https://theoldschoolhouse.com/product/schoolhouse-mama-water-bottle-sticker/,The Old Schoolhouse Store,,$3.00,"Hey Mama, are you a hydrating and educating kind of homeschool mom? Check out the Schoolhouse MAMA Water Bottle Vinyl Sticker ."
SchoolhouseTeachers.com Dad hat,https://theoldschoolhouse.com/product/schoolhouse-dad-hat/,The Old Schoolhouse Store,,$18.00,"Perfect for homeschool dads who want a simple, reliable hat for all their daily adventures."
Schoolhouse MAMA Mug,https://theoldschoolhouse.com/product/schoolhouse-mama-mug/,The Old Schoolhouse Store,,$12.00,"Teaching with Love, Sipping with Style!"
Schoolhouse MAMA Water Bottle t-shirt,https://theoldschoolhouse.com/product/schoolhouse-mama-water-bottle-t-shirt/,The Old Schoolhouse Store,,$20.00,Because Homeschool Moms Deserve Comfy Too!
Schoolhouse MAMA Coffee t-shirt,https://theoldschoolhouse.com/product/schoolhouse-mama-coffee-t-shirt/,The Old Schoolhouse Store,,$20.00,Your New Favorite Homeschool Tee Has Arrived!
SchoolhouseTeachers.com DAD t-shirt,https://theoldschoolhouse.com/product/schoolhouseteachers-com-dad-t-shirt/,The Old Schoolhouse Store,,$20.00,Everyday wear made easy for homeschool dads.
SchoolhouseTeachers.com MOM t-shirt,https://theoldschoolhouse.com/product/schoolhouseteachers-com-mom-t-shirt/,The Old Schoolhouse Store,,$20.00,Designed to move with you through all your homeschool adventures.
Cicadas eBook – Free Unit Study – 6 Chapters & Worksheets,https://theoldschoolhouse.com/product/cicadasebook/,The Old Schoolhouse Store,,$0.00,"Get ready for an awe-inspiring natural spectacle in 2024! Billions of cicadas from Broods XIII and XIX will emerge together across the eastern U.S. for the first time since 1803. With up to 1.5 million cicadas per acre, this rare dual emergence promises a deafening buzz from Illinois to Texas. Don’t miss your chance to"
2023-24 Digital Schoolhouse SmartMama Planner Combo Set Parent/Student + 2025-26 Expansion Pack,https://theoldschoolhouse.com/product/2023-24-schoolhouse-smartmama-planner-combo/,The Old Schoolhouse Store,,$45.00,Planners all around. One for you; one for your teen.
2023-24 Digital Schoolhouse SmartMama Planner High School Version + 2025-26 Expansion Pack,https://theoldschoolhouse.com/product/2023-24-schoolhouse-smartmama-planner-highschool/,The Old Schoolhouse Store,,$34.00,A Smart Planner for Your Teen! Now includes the 2025-26 Expansion Pack !
2023-24 Digital Schoolhouse SmartMama Planner for Multiple Students + 2025-26 Expansion Pack,https://theoldschoolhouse.com/product/2023-schoolhouse-smartmama-planner/,The Old Schoolhouse Store,,$34.00,The Mama of all homeschool planners is here. Capture your wildest ideas for 2023–2024 with the Schoolhouse SmartMama Planner . Now includes the 2025-26 Expansion Pack ! The 2023-24 Schoolhouse SmartMama™ Planner has such a functional array of blank planner pages and extra helps that all it really needs is an updated ca
