title,website_url,source,grades_or_ages,prices_mentioned,description
Geometry Instruction Manual,https://store.demmelearning.com/products/geometry-instruction-manual,Demme Learning Store,9th Grade; 10th Grade; High School,$42.30,"The Geometry Instruction Manual includes the resources instructors need to teach this level. In this level, you and your student will confidently explore lines, angles, area, perimeter, the Pythagorean theorem, and more to achieve a solid g"
Geometry Set,https://store.demmelearning.com/products/geometry-set,Demme Learning Store,9th Grade; 10th Grade; High School,$151.27,"Empower your student with this comprehensive set designed to provide everything you need to get started in the Geometry level of Math-U-See. The Geometry Set comes complete with every component necessary for success, including Instruction M"
Geometry Student Workbook and Tests,https://store.demmelearning.com/products/geometry-student-workbook-and-tests,Demme Learning Store,9th Grade; 10th Grade; High School,$48.00,"Equip your student with the Geometry materials they need to take their learning to the next level. The Geometry Student Workbook and Tests features just the student resources, including the Student Workbook and Tests booklet. In this level,"
Integer Block Kit,https://store.demmelearning.com/products/integer-block-kit,Demme Learning Store,Preschool; Kindergarten; Ages 4-5,$81.90,"Build the joy of math with the Math-U-See manipulative blocks. The Integer Block Kit is a 133-piece set that helps students visualize abstract concepts and create mental images that serve as a bridge to mastery. Deepen understanding, increa"
Math-U-See Colored Pencils,https://store.demmelearning.com/products/mus-colored-pencils,Demme Learning Store,,$6.00,Bring the colors of Math-U-See to life with this set of useful colored pencils selected to align visually with the Math-U-See manipulatives. The Math-U-See colored pencils for math are useful for instructors using the Accelerated Individual
Math-U-See Place Value Whiteboard,https://store.demmelearning.com/products/math-u-see-place-value-whiteboard,Demme Learning Store,,$18.00,Reinforce place value understanding with this versatile and engaging whiteboard. The Math-U-See Place Value Whiteboard provides a visual aid for students to understand and master place value concepts. This 11” x 16” double-sided whiteboard 
Pre-Algebra DVDs,https://store.demmelearning.com/products/pre-algebra-dvds,Demme Learning Store,7th Grade; 8th Grade; Ages 12-14,$52.00,"The Pre-Algebra DVDs feature the videos instructors need to teach this level. In this level, you and your student will confidently explore the basic rules of solving equations using the associative, commutative, and other properties while m"
Pre-Algebra Instruction Manual,https://store.demmelearning.com/products/pre-algebra-instruction-manual,Demme Learning Store,7th Grade; 8th Grade; Ages 12-14,$42.30,"The Pre-Algebra Instruction Manual includes the resources instructors need to teach this level. In this level, you and your student will confidently explore the basic rules of solving equations using the associative, commutative, and other "
Pre-Algebra Set,https://store.demmelearning.com/products/pre-algebra-set,Demme Learning Store,7th Grade; 8th Grade; Ages 12-14,$252.52,"Empower your student with this comprehensive set designed to provide everything you need to get started in the Pre-Algebra level of Math-U-See. The Pre-Algebra Set comes complete with every component necessary for success, including Instruc"
Pre-Algebra Student Workbook and Tests,https://store.demmelearning.com/products/pre-algebra-student-workbook-and-tests,Demme Learning Store,7th Grade; 8th Grade; Ages 12-14,$48.00,"Equip your student with the Pre-Algebra materials they need to take their learning to the next level. The Pre-Algebra Student Workbook and Tests features just the student resources, including the Student Workbook and Tests booklet. In this "
PreCalculus DVDs,https://store.demmelearning.com/products/precalculus-dvds,Demme Learning Store,11th Grade; 12th Grade; High School,$52.00,"The PreCalculus DVDs feature the videos instructors need to teach this level. In this level, you and your student will confidently explore classic trigonometry, advanced algebra and more to achieve a solid grasp of the competency needed for"
