title,website_url,source,grades_or_ages,prices_mentioned,description
Rosetta Stone Homeschool — 3 Month,https://www.rosettastone.com,Rosetta Stone,Grades K-12,$35.97,Rosetta Stone language learning for homeschool families.
Rosetta Stone Homeschool — 12 Month,https://www.rosettastone.com,Rosetta Stone,Grades K-12,$119.88,Rosetta Stone language learning for homeschool families.
Rosetta Stone Homeschool — Lifetime,https://www.rosettastone.com,Rosetta Stone,Grades K-12,$199.00,Rosetta Stone language learning for homeschool families.
Rosetta Stone Homeschool Edition,https://www.rosettastone.com,Rosetta Stone,Grades K-12,$35.97-$199.00,Rosetta Stone language learning for homeschool families.
